Sentiment,SentimentText
0,"Pushy OG greek old man, his wife yapping on her phone on speaker from a table... final bill incomprehensible, food terrible. HORRIBLE FOOD. However, amazing ambience and view. If you find yourself here, move on or just order a drink."
0,This place should be closed down and the owners should be kicked off the island by the local people €44 for these drinks plus 2 toasted cheese sandwiches. Your day will come 🇮🇪
0,Ridiculously expensive place - 10 Euros for a very small (0.1l) cactus juice!!! Avoid this tourist trap!!!
0,"Mediocre food. High prices.Fake friendly staff. Rip offs, dont be fooled by the view and lights, it is not worth it."
0,"We where asked if we wanted a cactus juice but they didnt show us the price. then, a super small glass of juice was 10 euros. cakes super expensive too."
0,Their business is to cheat tourists. Views are good but nothing better than those of all other restaurants in the area. Poor quality. Small sizes. Waiter suggests food and drinks out of the menu with (highly) surprising prices when he brought the check.$$$$$$$$
0,"Stay away! I don't mind paying some extra for good food and excellent views, but in this restaurant you are lucky if don't get food poison! The food was uneatable and the prices were ridiculously high! Shame"
0,Ripping off unsuspecting tourists. 2 coffees and a piece of cake for 33 euros???? This place is a disgrace! Avoid st all costs!!!!! If you are the owners - we are the Greek Canadian couple you served on Saturday April 14. For shame!!! Dropi!!!!
0,Overpriced - horrible service - cover charge - paid horrendous prices for super small portions. Worst experience ever on this island.
0,"Very expensive, poor quality food, and we saw them in the kitchen adulterating the wine. Avoid this place."
0,"It is the most bad ecperience we had in an restaurant. You have to read also don angelo amd don and donna on tripadviaor, it is the same location. Bad food, cheaters, bad service."
0,Afraid to say experienced what seems to have been the norm for at least 8 years! Food was OK but barely saw menu and went by manager's recommendations. Stung for €300 for 3 courses for 2 with no alcohol! Too embarrassed to say anything. AVOID!!
0,"Extremelly expensive, poor quality, bad service, Please avoid this place they just want your money ... no more comments"
0,3 drinks and 4 basic ice-creams €110! Never again mister. I hope the authorities read these reviews and take action. I'm embarresed being a Greek..
0,"4 person ... 4 little appetizer .. 1 fish for 4 .. 2 desserts ... 670 euro !!!!!!!!! No comment... We called even the police, and they know about this thieves!!!! Stay away!!!"
0,"Shocking service, overpriced food that could be cooked by a year 10 food tech class! DO NOT GO HERE. Our water hung around like a bad smelling donkey expecting a tip for absolute crap! Not a chance!!!!!!!"
0,"Even devil is more honest than those guys. I ve heard stories that the leftovers of every wine you leave, are mixed and bottled again in the kitchen. Not only pricy but dangerous, too..."
0,Ripped off for poor service @ 50 euro pp for a drink and desert!
0,"I would strongly advise all potencial customers to stay away from Katrine Gallery in Santorini. Very bad food and incredible high prices. They will rip you off your mony in no time. Be careful, extremaly careful"
0,"The worst restaurant in santorini,a greek salad 19 Euros..I am angry because i am greek and its a discrase for our tourism"
0,Just one advice: never go to this restaurant! - Too expensive - Bad food - Bad service This is just a nightmare... I had the worst experience in my life in a restaurant...
0,"View from restaurant is wonderful, food and service are normal. But price is too expensive compared similar type of restaurants."
0,AWFUL HORRIBLE WOMAN RUNNING do not visit. I had a cheeseburger and it was virtually inedible. Do not go!! You risk your life and I have reported this to health officials. Also got shouted at for not ordering within 5 seconds
0,How this place survives is a mystery. It’s clearly a front for some kind of criminal income. The staff are vile and rude and the food is inedible.
0,What a bummy place. Shut it down now. This place is a absolute disgrace. I would rather eat dog food
0,"This place surely can’t have a real food standards rating, food was cold, place was dirty I really wouldn’t bother even trying this place"
0,Please don’t go here. Tasted horrid. Cold and smelly. Very rude. How it still exists?! Not surprised by the reviews here.
0,The owner was super rude n wouldn’t stop screamin! Terrible and expensive experience. The food was dry and plain. That’s a big no when visiting London again.
